id,title,content,likes,collects,date,image
648c346f00000000130372a6,INFJ不上班一年的变化&amp;收获 ｜💰半年存10w,今天隔了两个月内出现的老师总算冒泡了， 我给他的留言几乎可以看到我的生活变化， 主打一个当他是日记本，不得不说，同是infj. 我很理解他这种随心所欲消失的心态。 	 - 	 22年的7月，家里突发变故， 当时正在进修的我不想割舍学习， 不想回到职场，和朋友聊天时， 发现我们虽然才过25岁， 但是生命已经在不由人的进程中难以撼动。 我很早就经济独立了， 本想借着老师的支持继续进修，学🎬、学神学。哪里料想命运随机安排“意外”， 就能打断、挪动我的生活轨迹。 - 当时困扰我的不是💰，不是我不适应上班，而是意识到原来“计划好去做的事情”不做就可以随时失去，唯一能实现理想的契机，只有当下。 	 你没办法等着“忙完”去和妈妈吃顿饭， 也没办法等着“和解”后才去爱某个人。 即便是我看过那么多个例，我也才将觉醒。 - 	 到现在也快12个月，我的改变如下： 1. 我不再做三年计划，只想着“30岁的我是怎样的” 2. 我不再做“应该”要做的，而做“我很想”去做的 3. 不会再按月计算收入，只考虑年收，我不计较支出细节，只固定储蓄风险管理。 4. 正视自己曾经花了太多的时间去内耗，等待，是行动上的矮子。 	 我的收获如下： ✅ 考完新的学历，可以🈸️进修 ✅ 翻译、整理卡牌（3套）随时可以教学 ✅ 和喜欢的人重新联系，和好 ✅ 和原生家庭割席但不断联，不再内耗 ✅ 半年存了10w不止（完全是不上班支出很少.） ✅ 搬家和妹妹住，养了狗 🐶 ✅ 旅游大开后直接搬来泰国，申请了那个月能想到的签证，下一站土耳其、格鲁吉亚，剩余的再说。 ✅ 其他副业的idea向有经验朋友讨教、开始合作 ✅ 亲自培养的学生成了挚友，正在创作卡牌 ✅ 尝试了滑板、游泳、登山等一系列我曾经无感的运动 	 - 	 并不感谢厄运， 但是很感谢突然意识到自由危机的自己。,5,0,2023-06-16T18:07:00,"""https://ci.xiaohongshu.com/6a512e97-c2f0-dc66-bc34-1c9caa6dcfe9?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
648b28be0000000013032fe3,infp自由职业 不想上班的10年收入来源分享,- Hi~ 我是在新疆生活的数字游民绾晏，正在采访100个自由职业者… 今天来聊聊自由职业者的收入来源。如果你是infp，不妨来看看。自由职业者们的收入来源主要有以下4种情况： - 🌒 01.轻体力变现：酒吧、咖啡馆jian职、新农人、民宿管家等轻体力劳动职业，适合裸辞gap期过渡。 · 不费力且能纯粹得到快乐的轻体力劳动越来越被更多小伙伴接受，虽说收入有限，但维持生活是够了，我也做过民宿管家，对于裸辞后的gap过渡阶段都是不错的选择。 - 🌒 02.技能变现：从事IT、设计、写作、翻译等自由职业，以个体的形式平时通过远程协作。 · 像我之前采访过的伙伴——独立IT人、自由撰稿人、独立策划、占🔮师等行业，都是以技能做输出的职业方向。依托稳定的客户zi源，单一技能也是可以养活自己的，但如果你看到我们有更多斜杠身份，比如我是独立运营人也是小报童专栏、自由职业社区/播客主理人，其实都是因为离开职场后，逐渐有了更多爱好，也就有了更多斜杠身份。 - 🌒 03.产品变现：文案、运营会偏向打造知识类产品，擅长手工艺、插画可以创作创意类产品，从乙方走到jia方，可以得到更多被动化收入。 · 前期大家会通过技能变现，但到了一定年头后，随着经验、阶段化目标进阶，有些小伙伴会选择轻创业，打磨自己的产品。像文案、运营这块可以知识变现，例如小报童专栏、知识星球等，擅长手工艺产品的小伙伴也可以开个小店。 - 🌒 04.投zi变现：通过投zi股、债、基金、保险、不动产等方式，提升理想的被动收入。 · 自由职业者的小伙伴都是对于自己人生规划有明确导向的，斜杠理财人的身份比比皆是。我前段时间采访了一位小伙伴，靠理财赚了7位数后也成为了他成为了数字游民的底气。像我也有8年的理财经验了，这块收入占比每个月的40%左右。 · 总体来说，自由职业者并不一定需要非常高端才能实现这种生活方式。只要你有一定技能和合理规划以及终身成长的心态，就可以在找到自己「生活的自由度」。离开职场后，我们做的更多的是接受自己的短板，不断加长「长板」。 如果你希望在生活与工作中有更多伙伴相互助力，也欢迎加入我的自由职业社区。 ·,62,0,2023-06-15T23:05:00,"""https://ci.xiaohongshu.com/8df11632-8799-3aef-4914-145214cd4053?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
6489d7f8000000001203f17f,infp自由职业 不想上班的10年我发现的职业,- Hi~ 我是在新疆生活的数字游民绾晏，正在采访100个自由职业者… 今天聊聊在做自由职业者的采访后，我感兴趣且适合INFP的6个自由职业方向。 - 🌒 01. 艺术策展人：INFP具有丰富的想象力和创造力，艺术是小蝴蝶们展示才华和表达自我的方式之一。 · 我是美术生出身，走到这条路的初衷就是搁不下的喜欢。前些年了解到策展人这个职业，也很感兴趣。对于空间、摆设设计很有自己创意的小蝴蝶们，这是不错的选择。 - 🌒 02. 心理咨x：INFP对人类行为和情感有着深刻理解，可以成为出色的心理咨x师。 · 身边有做心理咨x的infp小伙伴，对于人性充满探索欲的小蝴蝶做这个职业是再好不过的。 因为想理解自己，寻找人生的价值感，慢慢的就走上了充满新奇感的路。 - 🌒 03. 书店管理员/主理人：开一家充满文化气息或艺术氛围浓厚、小而美、人性化服务且以读者为中心定位的独立书店，也许正是你所需要的工作。 · 我记得在裸辞后的一段时间，我一度想成为一名图书馆管理员，也不知道什么时候能贴近，但书香气的生活也很值得期待。 - 🌒 04.理财：infp对于物质没有太强的欲望，但有物质的加持的确会让人生更有自由度，时刻保持理性的思考能力对于理财人来说是「刚需」。 · 我从大一开始接触这块，从P2P、基金慢慢的到玩股、债，起伏差大的时候zui见人性，让人在大喜过望与矫枉过正中反复搓磨，而大盘永远是逆人性的。理财对于灵性很高的infp来说，是收入来源，也是修炼场。 - 🌒 05.博主：时间自由、精神富足，能把自己对话生活的角度与更多人分享，能源源不断为infp小蝴蝶们带来新鲜感、价值感。 · infp是终身需要探索人生、寻求成长的那批人。交换你看世界的角度就是立足之本，就工作性质来说时间可控，是不错的自由职业行当儿之一。 - 🌒 06.运营：运营在互联网中起到的不只是纽带作用，能准确找到事物进程中的痛点对症下💊，是infp 的天赋所在。 · 能敏锐捕捉到情绪，是infp天生具备的洞察力，准确的找到用户需求并根据反馈及时做出优化方案，正是找到价值感与工作意义所在。像我即使离开了职场，但对于独立运营人来说，保持「获客」的能力，无疑也是加分项。 ·,244,0,2023-06-14T23:08:00,"""https://ci.xiaohongshu.com/2f66e59f-879e-9431-b4d8-3923cf1a5a43?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
6488873c000000001303e982,infp自由职业 自我摸索的10年我尝试的职业,- Hi～我是在新疆生活的数字游民绾晏，正在做100个自由职业者的采访… 	 今年是我摸索尝试过的D10年，分享下9个INFP适合做自由职业的方向。 - 🌒 01. 写作：INFP善于表达情感和思想，写作是小蝴蝶们擅长的领域之一。 · 与其说INFP具有写作天赋，不如说我们是把思考的维度用文字记录了下来。 我从小就喜欢写点东西，没想到就一直写了二十多年，对于我来说，「写点什么」是向内表达，让我知道「我是谁」的窗口。 - 🌒 02.设计师：INFP有着特别的创意思维，设计是一条不错的道路。 · 大学专业我学的环艺，在大二的时候就去了设计院，也得了些奖。在不确定毕业后做什么前，我的方法是「试一试」，后来对比了毕业几年的前辈工作来看并不算是很喜欢的，反而枯燥得多，不过虽然没走上这条路，但一直觉得以后自己的小屋关于设计这块，是可以好好发挥的。 - 🌒 03.画室老师：INFP有着浪漫的想象力和对细节的关注，可以成为不错的画室老师。 · 大学四年我一直在代课，从机构到一对一带成人，再到大四的画室，一节课90分钟那个时候时薪在400-500左右。 每次上课都是自我的滋养，但一成不变、往复的生活并不算那时真正想要的，于是关了画室了新疆。 	 · 安安静静的与空间相处，便是画画带给我zui好的享受。虽然后来没走上纯艺的道儿，但是啊，「画点什么」是我终身的爱好。 - 🌒 04. 摄影师：INFP有着独特的视觉和审美，可以通过摄影来表达自己的情感和理念。 毕业后的D一份工作是电商摄影，从新手到独立负责摄影工作前后只用了一周，这点其实也是天生的馈赠吧。 - 🌒 05. 咖啡馆店主/民宿主理人：开一家温馨舒适、充满艺术气息或文化氛围浓厚咖啡馆/民宿。 · 大三做民宿义工的时候，和那边的姐姐学过一段时间的咖啡，看着人来人往，看着有人在窗旁，空气中漫着咖啡的香味，忙碌在这样的下午，仿佛是虚度时间极好的方式 - 🌒 06.手工艺人：对于周边事物总是以浪漫的角度来看待，适合慢慢做工的手工艺。 · 我喜欢原木原石的自然肌理，在大学做的一些设计作品也都离不开这些元素。后来也接触了皮艺、木石等，又喜欢上了火漆，常常到处捡点”小破烂“，也是我对生活的浪漫。 	 ·,674,0,2023-06-13T23:11:00,"""https://ci.xiaohongshu.com/f7ec994a-b1ed-e144-3bde-51a612c26c0e?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
64885d6f000000002702ba08,Plog. 上周挣了1.3w，聊聊副业门槛,因为Big号最近比较活跃， 来找上课的同学多了不少， 自然也有些人会好奇“会不会很难？” 	 教学也有2年多了， 在我眼里Tarot只是卡牌， 卡牌游戏怎么会有门槛呢？ 只有它变成一种职业， 带来了💰才会有“门槛”. 作为爱好和学科的时候， 它是很纯粹的知识体系。 	 - 	 当我们循序渐进地越学越深入， 学生们就有了不同的分类， 有的本身就只是好奇宝宝，纯纯学术派， 喜欢研究源流，学🌟知识等.. 有的则把自己的同理心发挥到最大， 开始进行疗愈服务，挣得远比我要多， 也包含些本身就是心理专业的。 还有就是自己是个体老板， 闲暇时间学了增进个业务，也玩得很开心。 	 - 	 至于难不难呢？ 大概是一条漫长挖掘惊喜之路， “还可以这样想。” “原来这个是真相。” 我想这才是学习里最有价值最难获得的时刻， 新的启发、思维的转变。 	 - 我们可以转换无数种职业， 比如我从Mkt创意管理变成编剧、又成了老师， 现在还在钻研自媒体的其它副业，打算开个品牌。 将来也可以突然成为厨师、艺术家、甚至水泥工。 	 总之只要把一项技能当成艺术在欣赏，坚持， 我们总是能活下去，搞到💰的， 人不是只能朝九晚五。,110,0,2023-06-13T20:13:00,"""https://ci.xiaohongshu.com/ddc72cdd-92c3-762b-2fee-e2122a22041a?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
6483366a0000000027012abf,裸辞后 你会留在都市还是回到小镇生活？,- Hi~ 我是在新疆生活的数字游民绾晏，正在采访100个自由职业者… 裸辞后，没有工作的羁绊，当对生活的掌控力重新回到自己手里时，你会留在都市还是回到小镇呢？ 在我做自由职业者的采访后，有些小伙伴开启了旅居生活，有些留在了一二线城市，还有些毅然拖着行李箱，回到了小镇。 今天分享下我的角度。 - 🌒 01.自由职业前需要先备好一笔gap的💰，用来度过自由职业的「实x期」。 在决定裸辞时，就需要对自己的财务状况进行评估，并制定出详细的财务计划。同时也需要思考未来可能出现的风险和变数，并为此做好应对措施。 · 如果是短暂裸辞gap，那留一部分💰够生活就可以。 如果确定了1-2年内暂时不回职场或者「再也不上班了」那就需要有一部分的积蓄或者有长期且稳定可以“搞钱”的方式。 不然，被生活压力压缩空间，多少有些“英雄气短”。 - 🌒 02选择留在都市还是回到小镇，需要考虑个人的生活x惯、社交圈子以及行业发展情况等因素。如果你喜欢繁华都市的生活方式，并且所从事行业更适合在城市发展，那么留在都市可能会更加适合你。但如果你喜欢安静舒适的小镇生活，并且所从事行业可以灵活地进行远程办公或者服务于当地社区，则回到小镇也是一个不错的选择。 · 其实我觉得如果拿「我自在就好」的标准来衡量。那么，在哪儿都好。 像我前几天的笔记，回答「为什么回新疆做数字游民」就有说到，我对于都市是没有留恋的。 在杭州三四年，也是不大喜欢出去。相比人群，我更享受独处，或者背包旅行。 - 🌒 03.在选择自由职业时，我们需要明确自己未来的职业发展方向，并保持不断学x与进阶，提高自身竞争力，同时也需要找到适合自己的社交圈。 · 拿我举个🌰 相对裸辞前在职场迎来送往的「轻社交」，现在才是高质量社交。 我享受每次采访和在社区中与大家的深度交流，对于我这个infp来说，这都是养分。 当彼此都被生活滋养的很好，乐于交换彼此的生活碎片，很难不快乐。 · 自由职业看似是一种充满挑战与机会的工作方式。但也需要落到「个体」，经过理性思考并做出适合自己的选择，才能更好的航行。 	 ·,5,0,2023-06-09T22:25:00,"""https://ci.xiaohongshu.com/29eee4f3-5704-2542-a654-0e11700c8787?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
6481f3850000000011013678,infp自由职业 提高工作效率的7个app神器,- Hi~ 我是在新疆生活的数字游民绾晏，正在采访100个自由职业者… · 自由职业的生活脱离职场的节奏，会更肆意，但当掌控力回到自己手上时。像我这个infp，就很容易拖延下去，等创作状态过去后，很难会再想继续。 对于infp的自由职业者来说，就更需要掌握适合自己的工作方式，不光能更好的提高x率，还能平衡生活的空间。 今天分享一下7个我常用的app： - 🌒 01. 一言：每天一句励志语，激励自己保持积极心态。 · 我平时用来收集好句子，像平时笔记结尾常加的句子就是来自这里。 好的句子在内容中是点睛一笔，氛围感瞬间足了。 - 🌒 02. 醒图：功能强大的在线画图工具，方便快捷地制作各种图表。 · 使用简单，我一般用手机作图时会用，上次做播客的封面图也很顺手。 - 🌒 03. 石墨文档：支持多人协同编辑的云端文档平台，方便团队协作。 · 自由职业这行当往往都是六边形战士，平时工作领域广而杂，我一般用它整理工作计划、复盘，对外可以共享，页面也很简洁。 - 🌒 04. X-mind：脑图制作软件，可以帮助你更好地整理思路和计划。 · 我每次脑袋打结的时候就会直接做脑图，刻意训练自己久了，思路就会很清晰。 - 🌒 05. 稿定设计：设计师必备软件，提供丰富的素材和模板库。 · 电脑专业作图神器，内附AI作图30秒主打一个快速且方便，素材很多。 - 🌒 06. 飞书：企业级即时通讯工具，支持群聊、文件共享等功能。 · 我主推飞书妙记，平时做自由职业者的采访时会录音，用这个导出就很奈斯，会区分不同人对话，拉取重要节点，做播客的时间轴用这个也很方便。 - 🌒 07. 潮汐：缓解疲劳时可以用来冥想，大自然的声音非常疗愈。 · 疲惫、失mian、压力大的时候可以听听，尤其正当裸辞焦虑的伙伴可以试试，会被自然的声音抚慰。 · 以上这些app是我工作中使用频率拉满的，也欢迎大家评论区交换你的宝贝app… ·,6,0,2023-06-08T23:28:00,"""https://ci.xiaohongshu.com/de8c7dfd-fdbf-2631-088e-1583a97cf042?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
6480a0c3000000000703ab7a,我踩中了 infp小蝴蝶自由职业者所有共通点,- Hi~ 我是在新疆生活的数字游民绾晏，正在采访100个自由职业者… - 想来infp 都有些理想主义精神，因为渴望追求独立性和创造性，所以在寻找与传统工作模式不同的工作方式，于是选择了自由职业。 · 我是个中重度infp 在我做自由职业者的采访后，也认识了不少infp的小伙伴。 有些共同点出奇的像，比如这类小伙伴几乎都不会选择语音采访，我们都是通过文字交流。 而且文笔都不错，大家都能很好的洞悉到对方的情绪，不疾不徐 像是老朋友一样交流… 慢慢的，我发现我们这些小蝴蝶，都有这5个共通点： - 🌒 01. 自我驱动力强：INFP自由职业者通常都是很有动力和热情的人。他们喜欢追求自己的梦想，并对实现目标充满热情。 · Infp天生就像有拖延症的，但对「以我喜欢的工作方式生活」动力十足。所以在职场的时候，自我驱动力就有实效性，对比现在，现在几乎更是996。 - 🌒 02. 独立思考：INFP自由职业者通常会对周围环境进行深度思考，并通过个人经验来形成独立见解。这让他们能够在工作中找到更好的方法。 · 我的生活一定需要独处的空间来思考，在职场难免拿捏不好上班与生活之间的平衡，当没有时间留给深度思考的时候，我真的会低气压。 - 🌒 03. 创造力强：INFP自由职业者往往是天生创意型人才。他们善于发掘新思路，构建复杂系统，并将其转化为可行方案。 · 因为强大的共情感知力，infp的创意思维回比较发达。像我平时看到街边的落叶、窗边的雾气、天上的云… 都会不自觉的有了画面，也因此心情容易起伏，容易感伤也容易被满足～ - 🌒 04. 适应性强：尽管有着明确目标，但INFP自由职业者也非常灵活。他们善于调整自己的计划，以适应变化的环境。 · 老实说，我一直都不觉得自己适应能力强。比如职场，我就不是适合… 如果要做事那就会时时把控，因为我不允许我做的这事儿没有意义！ - 🌒 05. 对待工作认真：INFP自由职业者非常注重工作质量和其他人的满意度。会尽极大努力来提高自己的工作质量，并确保对方得到极好的服务。 · 我觉得infp都是孩子，永远保持孩子的纯粹。我要是认真做事的时候，能一直从早到晚。不过也有可能有时候太注意对方情绪，没有平衡自己… ·,55,0,2023-06-07T23:22:00,"""https://ci.xiaohongshu.com/e84d8c56-1b48-092f-757e-4e82def32fed?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
647de90a0000000027003d22,被问到 为什么选择在新疆做数字游民？,今天被一个问到「为什么选择在新疆做数字游民」。提出疑问的也是个新疆姑娘。 她说，「就是大家都会选择江浙一带，新疆那么远，也不发达 」为什么要选择这里。 我想... 大概是因为这3点原因吧。 	 - 🌒 01.数字游民不受限 · 首先数字游民，本身就不受地域限制。「生活在各处」也正是「游」的真实状态。 我的下一步不是威海就是惠州～ - 🌒 02. 对于都市生活没有归属感 · 高二集训那年，我去了北京，我记得那年站在北京15号线地铁上，看着身边人来去匆匆的，那个时候我就知道，这么快节奏的城市不适合我。 后来毕业后，我发现自己还是需要一个能让梦想与生活兼容的城市。 于是就回了相对适合的浙江。 自那次出走后，这些年我一直保持了「定期出逃」的状态。 当我不确定「哪座城市」能安放我的时候，我的方式是去看看。 毕业后这几年大环境不是很好，看着身边数个带着梦想儿从小镇去往北上广深的伙伴，后来又在认清现实后，渴望找到下一个阶段的平衡，带着新生活的憧憬而离开。 如果说，需要一份工作来延伸价值，需要都市生活来满足社交，一二线城市是适合的选择。而如果我的靶心是「生活本来的样子」，期待生活更有质量的话，那我的的标准只有「悦己」。 - 🌒 03.我想家了 · 对于我来说，新疆是家乡，是我无论走到世界哪里，都会思念的地方。 这次回来，我才发现我已经10年没有好好看这个地方。 它不如一二线城市那么便捷，30分钟收得到外卖，隔天能收到快递。甚至连锁的奶茶 点心都有「冒牌」。 可是我还是能在新疆的5月，吃到了红彤彤汁水四溢的西红柿🍅、肉乎乎的桑葚、新鲜到💥的李光杏、桃杏，还有冒着热气的馕和老乡朋友送来的西瓜🍉… 前段时间去取护照 再次看到了新疆的戈壁… 想起10年前要走出新疆时看到的景儿和当时的我 它一点都没变，这片土地一如从前的包容、广袤。 高耸的山、望不到边的戈壁，也一如那年带给我的震撼 我也不知道以后会扎根儿在哪，但我知道我会尊重当下让自己更「快乐」的每一刻… · · 我是数字游民绾晏 正在做100个自由职业的采访… 一个投石问路的infp   关注我了解更多自由职业日常 加入自由职业社区  可以进【群聊】 ·,8,0,2023-06-05T21:54:00,"""https://ci.xiaohongshu.com/d94ce3e3-94ac-78b1-2821-028b4146f09f?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
647dd3dc000000001101308f,「吐槽」我是自由职业 可不是什么活儿都接阿,- 虽然是自由职业，但什么活儿都接只会害了你。 尤其刚裸辞容易焦虑的那段时间需要过渡，难免会接一些性价比很高的活儿。就我了解的说说吧，就文案这块我见过低至个位数的。 这种不乏内容代运营公司找人做小红书、知乎种草文等等，5-10💰都是有的。 · 或许是因为我运营出身，所以对于「鉴客」都会比较清晰，和大家分享一下我打咩的瞬间吧（如上图）。 P1：这位前前后后咨xun好多回，（涉及品牌的我就不露出了），压根不谈💰一上来就先要方案先指导。 P2：详情页有完整的的服务流程，想着或许是传统企业不大熟悉，出于尊重约了语音，拉了两次会议链接，人家都没来。 P3:连着问了我三天，不回复平台还有回复率限制。奈何人家是光明正大伸手啊。 P4:上来就骨折砍价。我都emm… - 想起我刚开始做独立运营人时，前期为了培养老用户，也想过试试低价做引流，但一段时间过后我复盘来看其实效果不好。 · 所以现在，我都会筛选客户。 目前我的时薪已经达到了300💰。 归根结底，知识付费本身就是有成ben的事儿，你需要把自己的【价值】凸显出来。 重的应该是「质量」，而并非「数量」。 好客户还是有的，一旦合作愉快其实是更稳定的关系～ · 我是数字游民绾晏 正在做100个自由职业的采访… 一个投石问路的infp   关注我了解更多自由职业的工作日常 加入自由职业社区【加入群聊】 	 ·,3,0,2023-06-05T20:23:00,"""https://ci.xiaohongshu.com/2b4c6fd6-b682-b695-5577-8fa748be2378?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
